,filename,class
1937,swordartonline_output_chunk_5268.wav,Sword Art Online
1938,swordartonline_output_chunk_5271.wav,Sword Art Online
1939,swordartonline_output_chunk_5293.wav,Sword Art Online
1940,swordartonline_output_chunk_5294.wav,Sword Art Online
1941,swordartonline_output_chunk_5295.wav,Sword Art Online
1942,swordartonline_output_chunk_5297.wav,Sword Art Online
1943,swordartonline_output_chunk_5317.wav,Sword Art Online
1944,swordartonline_output_chunk_5321.wav,Sword Art Online
1945,swordartonline_output_chunk_5323.wav,Sword Art Online
1946,swordartonline_output_chunk_5331.wav,Sword Art Online
1947,swordartonline_output_chunk_5340.wav,Sword Art Online
1948,swordartonline_output_chunk_5362.wav,Sword Art Online
1949,swordartonline_output_chunk_5365.wav,Sword Art Online
1950,swordartonline_output_chunk_5366.wav,Sword Art Online
1951,swordartonline_output_chunk_5381.wav,Sword Art Online
1952,swordartonline_output_chunk_5383.wav,Sword Art Online
1953,swordartonline_output_chunk_5395.wav,Sword Art Online
1954,swordartonline_output_chunk_5396.wav,Sword Art Online
1955,swordartonline_output_chunk_5399.wav,Sword Art Online
1956,swordartonline_output_chunk_5403.wav,Sword Art Online
1957,swordartonline_output_chunk_5406.wav,Sword Art Online
1958,swordartonline_output_chunk_5410.wav,Sword Art Online
1959,swordartonline_output_chunk_5423.wav,Sword Art Online
1960,swordartonline_output_chunk_5429.wav,Sword Art Online
1961,swordartonline_output_chunk_5433.wav,Sword Art Online
1962,swordartonline_output_chunk_5439.wav,Sword Art Online
1963,swordartonline_output_chunk_5452.wav,Sword Art Online
1964,swordartonline_output_chunk_5455.wav,Sword Art Online
1965,swordartonline_output_chunk_5460.wav,Sword Art Online
1966,swordartonline_output_chunk_5464.wav,Sword Art Online
1967,swordartonline_output_chunk_5467.wav,Sword Art Online
1968,swordartonline_output_chunk_5479.wav,Sword Art Online
1969,swordartonline_output_chunk_5480.wav,Sword Art Online
1970,swordartonline_output_chunk_5484.wav,Sword Art Online
1971,swordartonline_output_chunk_5492.wav,Sword Art Online
1972,swordartonline_output_chunk_5494.wav,Sword Art Online
1973,swordartonline_output_chunk_5506.wav,Sword Art Online
1974,swordartonline_output_chunk_5507.wav,Sword Art Online
1975,swordartonline_output_chunk_5510.wav,Sword Art Online
1976,swordartonline_output_chunk_5512.wav,Sword Art Online
1977,swordartonline_output_chunk_5519.wav,Sword Art Online
1978,swordartonline_output_chunk_5538.wav,Sword Art Online
1979,swordartonline_output_chunk_5545.wav,Sword Art Online
1980,swordartonline_output_chunk_5546.wav,Sword Art Online
1981,swordartonline_output_chunk_5549.wav,Sword Art Online
1982,swordartonline_output_chunk_5551.wav,Sword Art Online
1983,swordartonline_output_chunk_5552.wav,Sword Art Online
1984,swordartonline_output_chunk_5554.wav,Sword Art Online
1985,swordartonline_output_chunk_5557.wav,Sword Art Online
1986,swordartonline_output_chunk_5563.wav,Sword Art Online
1987,swordartonline_output_chunk_5582.wav,Sword Art Online
1988,swordartonline_output_chunk_5596.wav,Sword Art Online
1989,swordartonline_output_chunk_5599.wav,Sword Art Online
1990,swordartonline_output_chunk_5617.wav,Sword Art Online
1991,swordartonline_output_chunk_5625.wav,Sword Art Online
1992,swordartonline_output_chunk_5628.wav,Sword Art Online
1993,swordartonline_output_chunk_5629.wav,Sword Art Online
1994,swordartonline_output_chunk_5631.wav,Sword Art Online
1995,swordartonline_output_chunk_5632.wav,Sword Art Online
1996,swordartonline_output_chunk_5635.wav,Sword Art Online
1997,swordartonline_output_chunk_5643.wav,Sword Art Online
1998,swordartonline_output_chunk_5657.wav,Sword Art Online
1999,swordartonline_output_chunk_5668.wav,Sword Art Online
2000,swordartonline_output_chunk_5686.wav,Sword Art Online
2001,swordartonline_output_chunk_5702.wav,Sword Art Online
2002,swordartonline_output_chunk_5705.wav,Sword Art Online
2003,swordartonline_output_chunk_5707.wav,Sword Art Online
2004,swordartonline_output_chunk_5708.wav,Sword Art Online
2005,swordartonline_output_chunk_5709.wav,Sword Art Online
2006,swordartonline_output_chunk_5710.wav,Sword Art Online
2007,swordartonline_output_chunk_5717.wav,Sword Art Online
2008,swordartonline_output_chunk_5722.wav,Sword Art Online
2009,swordartonline_output_chunk_5733.wav,Sword Art Online
2010,swordartonline_output_chunk_5734.wav,Sword Art Online
2011,swordartonline_output_chunk_5739.wav,Sword Art Online
2012,swordartonline_output_chunk_5741.wav,Sword Art Online
2013,swordartonline_output_chunk_5744.wav,Sword Art Online
2014,swordartonline_output_chunk_5759.wav,Sword Art Online
2015,swordartonline_output_chunk_5760.wav,Sword Art Online
2016,swordartonline_output_chunk_5762.wav,Sword Art Online
2017,swordartonline_output_chunk_5772.wav,Sword Art Online
2018,swordartonline_output_chunk_5777.wav,Sword Art Online
2019,swordartonline_output_chunk_5780.wav,Sword Art Online
2020,swordartonline_output_chunk_5783.wav,Sword Art Online
2021,swordartonline_output_chunk_5791.wav,Sword Art Online
2022,swordartonline_output_chunk_5795.wav,Sword Art Online
2023,swordartonline_output_chunk_5817.wav,Sword Art Online
2024,swordartonline_output_chunk_5820.wav,Sword Art Online
2025,swordartonline_output_chunk_5823.wav,Sword Art Online
2026,swordartonline_output_chunk_5827.wav,Sword Art Online
2027,swordartonline_output_chunk_5828.wav,Sword Art Online
2028,swordartonline_output_chunk_5846.wav,Sword Art Online
2029,swordartonline_output_chunk_5850.wav,Sword Art Online
2030,swordartonline_output_chunk_5857.wav,Sword Art Online
2031,swordartonline_output_chunk_5865.wav,Sword Art Online
2032,swordartonline_output_chunk_5868.wav,Sword Art Online
2033,swordartonline_output_chunk_5883.wav,Sword Art Online
2034,swordartonline_output_chunk_5884.wav,Sword Art Online
2035,swordartonline_output_chunk_5889.wav,Sword Art Online
2036,swordartonline_output_chunk_5902.wav,Sword Art Online
2037,swordartonline_output_chunk_5914.wav,Sword Art Online
2038,swordartonline_output_chunk_5922.wav,Sword Art Online
2039,swordartonline_output_chunk_5930.wav,Sword Art Online
2040,swordartonline_output_chunk_5936.wav,Sword Art Online
2041,swordartonline_output_chunk_5938.wav,Sword Art Online
2042,swordartonline_output_chunk_5954.wav,Sword Art Online
2043,swordartonline_output_chunk_5955.wav,Sword Art Online
2044,swordartonline_output_chunk_5961.wav,Sword Art Online
2045,swordartonline_output_chunk_5967.wav,Sword Art Online
2046,swordartonline_output_chunk_5971.wav,Sword Art Online
2047,swordartonline_output_chunk_5978.wav,Sword Art Online
2048,swordartonline_output_chunk_5980.wav,Sword Art Online
2049,swordartonline_output_chunk_5982.wav,Sword Art Online
2050,swordartonline_output_chunk_5987.wav,Sword Art Online
2051,swordartonline_output_chunk_5997.wav,Sword Art Online
2052,swordartonline_output_chunk_6006.wav,Sword Art Online
2053,swordartonline_output_chunk_6007.wav,Sword Art Online
2054,swordartonline_output_chunk_6011.wav,Sword Art Online
2055,swordartonline_output_chunk_6027.wav,Sword Art Online
2056,swordartonline_output_chunk_6030.wav,Sword Art Online
2057,swordartonline_output_chunk_6049.wav,Sword Art Online
2058,swordartonline_output_chunk_6056.wav,Sword Art Online
2059,swordartonline_output_chunk_6069.wav,Sword Art Online
2060,swordartonline_output_chunk_6073.wav,Sword Art Online
2061,swordartonline_output_chunk_6078.wav,Sword Art Online
2062,swordartonline_output_chunk_6087.wav,Sword Art Online
2063,swordartonline_output_chunk_6098.wav,Sword Art Online
2064,swordartonline_output_chunk_6099.wav,Sword Art Online
2065,swordartonline_output_chunk_6113.wav,Sword Art Online
2066,swordartonline_output_chunk_6123.wav,Sword Art Online
2067,swordartonline_output_chunk_6125.wav,Sword Art Online
2068,swordartonline_output_chunk_6127.wav,Sword Art Online
2069,swordartonline_output_chunk_6132.wav,Sword Art Online
2070,swordartonline_output_chunk_6143.wav,Sword Art Online
2071,swordartonline_output_chunk_6147.wav,Sword Art Online
2072,swordartonline_output_chunk_6150.wav,Sword Art Online
2073,swordartonline_output_chunk_6153.wav,Sword Art Online
2074,swordartonline_output_chunk_6156.wav,Sword Art Online
2075,swordartonline_output_chunk_6157.wav,Sword Art Online
2076,swordartonline_output_chunk_6160.wav,Sword Art Online
2077,swordartonline_output_chunk_6183.wav,Sword Art Online
2078,swordartonline_output_chunk_6184.wav,Sword Art Online
2079,swordartonline_output_chunk_6186.wav,Sword Art Online
2080,swordartonline_output_chunk_6187.wav,Sword Art Online
2081,swordartonline_output_chunk_6188.wav,Sword Art Online
2082,swordartonline_output_chunk_6189.wav,Sword Art Online
2083,swordartonline_output_chunk_6195.wav,Sword Art Online
2084,swordartonline_output_chunk_6196.wav,Sword Art Online
2085,swordartonline_output_chunk_6201.wav,Sword Art Online
2086,swordartonline_output_chunk_6205.wav,Sword Art Online
2087,swordartonline_output_chunk_6226.wav,Sword Art Online
2088,swordartonline_output_chunk_6235.wav,Sword Art Online
2089,swordartonline_output_chunk_6237.wav,Sword Art Online
2090,swordartonline_output_chunk_6238.wav,Sword Art Online
2091,swordartonline_output_chunk_6242.wav,Sword Art Online
2092,swordartonline_output_chunk_6243.wav,Sword Art Online
2093,swordartonline_output_chunk_6251.wav,Sword Art Online
2094,swordartonline_output_chunk_6257.wav,Sword Art Online
2095,swordartonline_output_chunk_6270.wav,Sword Art Online
2096,swordartonline_output_chunk_6272.wav,Sword Art Online
2097,swordartonline_output_chunk_6275.wav,Sword Art Online
2098,swordartonline_output_chunk_6277.wav,Sword Art Online
2099,swordartonline_output_chunk_6288.wav,Sword Art Online
2100,swordartonline_output_chunk_6302.wav,Sword Art Online
2101,swordartonline_output_chunk_6307.wav,Sword Art Online
2102,swordartonline_output_chunk_6326.wav,Sword Art Online
2103,swordartonline_output_chunk_6350.wav,Sword Art Online
2104,swordartonline_output_chunk_6354.wav,Sword Art Online
2105,swordartonline_output_chunk_6373.wav,Sword Art Online
2106,swordartonline_output_chunk_6387.wav,Sword Art Online
2107,swordartonline_output_chunk_6394.wav,Sword Art Online
2108,swordartonline_output_chunk_6397.wav,Sword Art Online
2109,swordartonline_output_chunk_6400.wav,Sword Art Online
2110,swordartonline_output_chunk_6404.wav,Sword Art Online
2111,swordartonline_output_chunk_6408.wav,Sword Art Online
2112,swordartonline_output_chunk_6412.wav,Sword Art Online
2113,swordartonline_output_chunk_6429.wav,Sword Art Online
2114,swordartonline_output_chunk_6434.wav,Sword Art Online
2115,swordartonline_output_chunk_6451.wav,Sword Art Online
2116,swordartonline_output_chunk_6454.wav,Sword Art Online
2117,swordartonline_output_chunk_6455.wav,Sword Art Online
2118,swordartonline_output_chunk_6464.wav,Sword Art Online
2119,swordartonline_output_chunk_6467.wav,Sword Art Online
2120,swordartonline_output_chunk_6471.wav,Sword Art Online
2121,swordartonline_output_chunk_6473.wav,Sword Art Online
2122,swordartonline_output_chunk_6477.wav,Sword Art Online
2123,swordartonline_output_chunk_6485.wav,Sword Art Online
2124,swordartonline_output_chunk_6492.wav,Sword Art Online
2125,swordartonline_output_chunk_6503.wav,Sword Art Online
2126,swordartonline_output_chunk_6516.wav,Sword Art Online
2127,swordartonline_output_chunk_6518.wav,Sword Art Online
2128,swordartonline_output_chunk_6521.wav,Sword Art Online
2129,swordartonline_output_chunk_6523.wav,Sword Art Online
2130,swordartonline_output_chunk_6526.wav,Sword Art Online
2131,swordartonline_output_chunk_6528.wav,Sword Art Online
2132,swordartonline_output_chunk_6546.wav,Sword Art Online
2133,swordartonline_output_chunk_6554.wav,Sword Art Online
2134,swordartonline_output_chunk_6560.wav,Sword Art Online
2135,swordartonline_output_chunk_6561.wav,Sword Art Online
2136,swordartonline_output_chunk_6567.wav,Sword Art Online
2137,swordartonline_output_chunk_6570.wav,Sword Art Online
2138,swordartonline_output_chunk_6576.wav,Sword Art Online
2139,swordartonline_output_chunk_6584.wav,Sword Art Online
2140,swordartonline_output_chunk_6587.wav,Sword Art Online
2141,swordartonline_output_chunk_6591.wav,Sword Art Online
2142,swordartonline_output_chunk_6603.wav,Sword Art Online
2143,swordartonline_output_chunk_6612.wav,Sword Art Online
2144,swordartonline_output_chunk_6616.wav,Sword Art Online
2145,swordartonline_output_chunk_6618.wav,Sword Art Online
2146,swordartonline_output_chunk_6623.wav,Sword Art Online
2147,swordartonline_output_chunk_6632.wav,Sword Art Online
2148,swordartonline_output_chunk_6641.wav,Sword Art Online
2149,swordartonline_output_chunk_6647.wav,Sword Art Online
2150,swordartonline_output_chunk_6649.wav,Sword Art Online
2151,swordartonline_output_chunk_6653.wav,Sword Art Online
2152,swordartonline_output_chunk_6655.wav,Sword Art Online
2153,swordartonline_output_chunk_6656.wav,Sword Art Online
2154,swordartonline_output_chunk_6663.wav,Sword Art Online
2155,swordartonline_output_chunk_6669.wav,Sword Art Online
2156,swordartonline_output_chunk_6683.wav,Sword Art Online
2157,swordartonline_output_chunk_6693.wav,Sword Art Online
2158,swordartonline_output_chunk_6695.wav,Sword Art Online
2159,swordartonline_output_chunk_6697.wav,Sword Art Online
2160,swordartonline_output_chunk_6699.wav,Sword Art Online
2161,swordartonline_output_chunk_6700.wav,Sword Art Online
2162,swordartonline_output_chunk_6701.wav,Sword Art Online
2163,swordartonline_output_chunk_6707.wav,Sword Art Online
2164,swordartonline_output_chunk_6709.wav,Sword Art Online
2165,swordartonline_output_chunk_6710.wav,Sword Art Online
2166,swordartonline_output_chunk_6720.wav,Sword Art Online
2167,swordartonline_output_chunk_6721.wav,Sword Art Online
2168,swordartonline_output_chunk_6724.wav,Sword Art Online
2169,swordartonline_output_chunk_6733.wav,Sword Art Online
2170,swordartonline_output_chunk_6739.wav,Sword Art Online
2171,swordartonline_output_chunk_6742.wav,Sword Art Online
2172,swordartonline_output_chunk_6756.wav,Sword Art Online
2173,swordartonline_output_chunk_6758.wav,Sword Art Online
2174,swordartonline_output_chunk_6759.wav,Sword Art Online
2175,swordartonline_output_chunk_6762.wav,Sword Art Online
2176,swordartonline_output_chunk_6766.wav,Sword Art Online
2177,swordartonline_output_chunk_6767.wav,Sword Art Online
2178,swordartonline_output_chunk_6770.wav,Sword Art Online
2179,swordartonline_output_chunk_6771.wav,Sword Art Online
2180,swordartonline_output_chunk_6781.wav,Sword Art Online
2181,swordartonline_output_chunk_6782.wav,Sword Art Online
2182,swordartonline_output_chunk_6783.wav,Sword Art Online
2183,swordartonline_output_chunk_6789.wav,Sword Art Online
2184,swordartonline_output_chunk_6792.wav,Sword Art Online
2185,swordartonline_output_chunk_6801.wav,Sword Art Online
2186,swordartonline_output_chunk_6805.wav,Sword Art Online
2187,swordartonline_output_chunk_6806.wav,Sword Art Online
2188,swordartonline_output_chunk_6813.wav,Sword Art Online
2189,swordartonline_output_chunk_6814.wav,Sword Art Online
2190,swordartonline_output_chunk_6827.wav,Sword Art Online
2191,swordartonline_output_chunk_6832.wav,Sword Art Online
2192,swordartonline_output_chunk_6850.wav,Sword Art Online
2193,swordartonline_output_chunk_6851.wav,Sword Art Online
2194,swordartonline_output_chunk_6852.wav,Sword Art Online
2195,swordartonline_output_chunk_6853.wav,Sword Art Online
2196,swordartonline_output_chunk_6864.wav,Sword Art Online
2197,swordartonline_output_chunk_6868.wav,Sword Art Online
2198,swordartonline_output_chunk_6869.wav,Sword Art Online
2199,swordartonline_output_chunk_6876.wav,Sword Art Online
2200,swordartonline_output_chunk_6877.wav,Sword Art Online
2201,swordartonline_output_chunk_6907.wav,Sword Art Online
2202,swordartonline_output_chunk_6911.wav,Sword Art Online
2203,swordartonline_output_chunk_6913.wav,Sword Art Online
2204,swordartonline_output_chunk_6919.wav,Sword Art Online
2205,swordartonline_output_chunk_6920.wav,Sword Art Online
2206,swordartonline_output_chunk_6926.wav,Sword Art Online
2207,swordartonline_output_chunk_6928.wav,Sword Art Online
2208,swordartonline_output_chunk_6957.wav,Sword Art Online
2209,swordartonline_output_chunk_6967.wav,Sword Art Online
2210,swordartonline_output_chunk_6973.wav,Sword Art Online
2211,swordartonline_output_chunk_6976.wav,Sword Art Online
2212,swordartonline_output_chunk_6981.wav,Sword Art Online
2213,swordartonline_output_chunk_6990.wav,Sword Art Online
2214,swordartonline_output_chunk_6992.wav,Sword Art Online
2215,swordartonline_output_chunk_6993.wav,Sword Art Online
2216,swordartonline_output_chunk_6997.wav,Sword Art Online
2217,swordartonline_output_chunk_7019.wav,Sword Art Online
2218,swordartonline_output_chunk_7027.wav,Sword Art Online
2219,swordartonline_output_chunk_7042.wav,Sword Art Online
2220,swordartonline_output_chunk_7046.wav,Sword Art Online
2221,swordartonline_output_chunk_7070.wav,Sword Art Online
2222,swordartonline_output_chunk_7072.wav,Sword Art Online
2223,swordartonline_output_chunk_7074.wav,Sword Art Online
2224,swordartonline_output_chunk_7083.wav,Sword Art Online
2225,swordartonline_output_chunk_7106.wav,Sword Art Online
2226,swordartonline_output_chunk_7107.wav,Sword Art Online
2227,swordartonline_output_chunk_7127.wav,Sword Art Online
2228,swordartonline_output_chunk_7130.wav,Sword Art Online
2229,swordartonline_output_chunk_7132.wav,Sword Art Online
2230,swordartonline_output_chunk_7135.wav,Sword Art Online
2231,swordartonline_output_chunk_7140.wav,Sword Art Online
2232,swordartonline_output_chunk_7142.wav,Sword Art Online
2233,swordartonline_output_chunk_7159.wav,Sword Art Online
2234,swordartonline_output_chunk_7165.wav,Sword Art Online
2235,swordartonline_output_chunk_7174.wav,Sword Art Online
2236,swordartonline_output_chunk_7180.wav,Sword Art Online
2237,swordartonline_output_chunk_7189.wav,Sword Art Online
2238,swordartonline_output_chunk_7193.wav,Sword Art Online
2239,swordartonline_output_chunk_7194.wav,Sword Art Online
2240,swordartonline_output_chunk_7205.wav,Sword Art Online
2241,swordartonline_output_chunk_7206.wav,Sword Art Online
2242,swordartonline_output_chunk_7213.wav,Sword Art Online
2243,swordartonline_output_chunk_7214.wav,Sword Art Online
2244,swordartonline_output_chunk_7222.wav,Sword Art Online
2245,swordartonline_output_chunk_7223.wav,Sword Art Online
2246,swordartonline_output_chunk_7224.wav,Sword Art Online
2247,swordartonline_output_chunk_7228.wav,Sword Art Online
2248,swordartonline_output_chunk_7230.wav,Sword Art Online
2249,swordartonline_output_chunk_7232.wav,Sword Art Online
2250,swordartonline_output_chunk_7238.wav,Sword Art Online
2251,swordartonline_output_chunk_7247.wav,Sword Art Online
2252,swordartonline_output_chunk_7291.wav,Sword Art Online
2253,swordartonline_output_chunk_7297.wav,Sword Art Online
2254,swordartonline_output_chunk_7299.wav,Sword Art Online
2255,swordartonline_output_chunk_7300.wav,Sword Art Online
2256,swordartonline_output_chunk_7308.wav,Sword Art Online
2257,swordartonline_output_chunk_7315.wav,Sword Art Online
2258,swordartonline_output_chunk_7318.wav,Sword Art Online
2259,swordartonline_output_chunk_7324.wav,Sword Art Online
2260,swordartonline_output_chunk_7328.wav,Sword Art Online
2261,swordartonline_output_chunk_7331.wav,Sword Art Online
2262,swordartonline_output_chunk_7347.wav,Sword Art Online
2263,swordartonline_output_chunk_7349.wav,Sword Art Online
2264,swordartonline_output_chunk_7362.wav,Sword Art Online
2265,swordartonline_output_chunk_7371.wav,Sword Art Online
2266,swordartonline_output_chunk_7372.wav,Sword Art Online
2267,swordartonline_output_chunk_7374.wav,Sword Art Online
2268,swordartonline_output_chunk_7379.wav,Sword Art Online
2269,swordartonline_output_chunk_7386.wav,Sword Art Online
2270,swordartonline_output_chunk_7407.wav,Sword Art Online
2271,swordartonline_output_chunk_7408.wav,Sword Art Online
2272,swordartonline_output_chunk_7415.wav,Sword Art Online
2273,swordartonline_output_chunk_7440.wav,Sword Art Online
2274,swordartonline_output_chunk_7449.wav,Sword Art Online
2275,swordartonline_output_chunk_7450.wav,Sword Art Online
2276,swordartonline_output_chunk_7458.wav,Sword Art Online
2277,swordartonline_output_chunk_7459.wav,Sword Art Online
2278,swordartonline_output_chunk_7465.wav,Sword Art Online
2279,swordartonline_output_chunk_7472.wav,Sword Art Online
2280,swordartonline_output_chunk_7475.wav,Sword Art Online
2281,swordartonline_output_chunk_7476.wav,Sword Art Online
2282,swordartonline_output_chunk_7491.wav,Sword Art Online
2283,swordartonline_output_chunk_7498.wav,Sword Art Online
2284,swordartonline_output_chunk_7500.wav,Sword Art Online
2285,swordartonline_output_chunk_7512.wav,Sword Art Online
2286,swordartonline_output_chunk_7529.wav,Sword Art Online
2287,swordartonline_output_chunk_7553.wav,Sword Art Online
2288,swordartonline_output_chunk_7567.wav,Sword Art Online
2289,swordartonline_output_chunk_7569.wav,Sword Art Online
2290,swordartonline_output_chunk_7572.wav,Sword Art Online
2291,swordartonline_output_chunk_7576.wav,Sword Art Online
2292,swordartonline_output_chunk_7582.wav,Sword Art Online
2293,swordartonline_output_chunk_7585.wav,Sword Art Online
2294,swordartonline_output_chunk_7587.wav,Sword Art Online
2295,swordartonline_output_chunk_7589.wav,Sword Art Online
2296,swordartonline_output_chunk_7595.wav,Sword Art Online
2297,swordartonline_output_chunk_7596.wav,Sword Art Online
2298,swordartonline_output_chunk_7603.wav,Sword Art Online
2299,swordartonline_output_chunk_7606.wav,Sword Art Online
2300,swordartonline_output_chunk_7608.wav,Sword Art Online
2301,swordartonline_output_chunk_7614.wav,Sword Art Online
2302,swordartonline_output_chunk_7622.wav,Sword Art Online
2303,swordartonline_output_chunk_7629.wav,Sword Art Online
2304,swordartonline_output_chunk_7632.wav,Sword Art Online
2305,swordartonline_output_chunk_7634.wav,Sword Art Online
2306,swordartonline_output_chunk_7649.wav,Sword Art Online
2307,swordartonline_output_chunk_7670.wav,Sword Art Online
2308,swordartonline_output_chunk_7671.wav,Sword Art Online
2309,swordartonline_output_chunk_7673.wav,Sword Art Online
2310,swordartonline_output_chunk_7683.wav,Sword Art Online
2311,swordartonline_output_chunk_7687.wav,Sword Art Online
2312,swordartonline_output_chunk_7689.wav,Sword Art Online
2313,swordartonline_output_chunk_7700.wav,Sword Art Online
2314,swordartonline_output_chunk_7707.wav,Sword Art Online
2315,swordartonline_output_chunk_7714.wav,Sword Art Online
2316,swordartonline_output_chunk_7729.wav,Sword Art Online
2317,swordartonline_output_chunk_7737.wav,Sword Art Online
2318,swordartonline_output_chunk_7748.wav,Sword Art Online
2319,swordartonline_output_chunk_7749.wav,Sword Art Online
2320,swordartonline_output_chunk_7756.wav,Sword Art Online
2321,swordartonline_output_chunk_7765.wav,Sword Art Online
2322,swordartonline_output_chunk_7773.wav,Sword Art Online
2323,swordartonline_output_chunk_7774.wav,Sword Art Online
2324,swordartonline_output_chunk_7777.wav,Sword Art Online
2325,swordartonline_output_chunk_7780.wav,Sword Art Online
2326,swordartonline_output_chunk_7790.wav,Sword Art Online
2327,swordartonline_output_chunk_7793.wav,Sword Art Online
2328,swordartonline_output_chunk_7805.wav,Sword Art Online
2329,swordartonline_output_chunk_7811.wav,Sword Art Online
2330,swordartonline_output_chunk_7812.wav,Sword Art Online
2331,swordartonline_output_chunk_7817.wav,Sword Art Online
2332,swordartonline_output_chunk_7826.wav,Sword Art Online
2333,swordartonline_output_chunk_7831.wav,Sword Art Online
2334,swordartonline_output_chunk_7835.wav,Sword Art Online
2335,swordartonline_output_chunk_7846.wav,Sword Art Online
2336,swordartonline_output_chunk_7865.wav,Sword Art Online
2337,swordartonline_output_chunk_7867.wav,Sword Art Online
2338,swordartonline_output_chunk_7873.wav,Sword Art Online
2339,swordartonline_output_chunk_7883.wav,Sword Art Online
2340,swordartonline_output_chunk_7895.wav,Sword Art Online
2341,swordartonline_output_chunk_7900.wav,Sword Art Online
2342,swordartonline_output_chunk_7911.wav,Sword Art Online
2343,swordartonline_output_chunk_7939.wav,Sword Art Online
2344,swordartonline_output_chunk_7953.wav,Sword Art Online
2345,swordartonline_output_chunk_7954.wav,Sword Art Online
2346,swordartonline_output_chunk_7966.wav,Sword Art Online
2347,swordartonline_output_chunk_7990.wav,Sword Art Online
2348,swordartonline_output_chunk_8000.wav,Sword Art Online
2349,swordartonline_output_chunk_8007.wav,Sword Art Online
2350,swordartonline_output_chunk_8010.wav,Sword Art Online
2351,swordartonline_output_chunk_8013.wav,Sword Art Online
2352,swordartonline_output_chunk_8021.wav,Sword Art Online
2353,swordartonline_output_chunk_8025.wav,Sword Art Online
2354,swordartonline_output_chunk_8031.wav,Sword Art Online
2355,swordartonline_output_chunk_8034.wav,Sword Art Online
2356,swordartonline_output_chunk_8043.wav,Sword Art Online
2357,swordartonline_output_chunk_8051.wav,Sword Art Online
2358,swordartonline_output_chunk_8056.wav,Sword Art Online
2359,swordartonline_output_chunk_8062.wav,Sword Art Online
2360,swordartonline_output_chunk_8067.wav,Sword Art Online
2361,swordartonline_output_chunk_8074.wav,Sword Art Online
2362,swordartonline_output_chunk_8075.wav,Sword Art Online
2363,swordartonline_output_chunk_8078.wav,Sword Art Online
2364,swordartonline_output_chunk_8096.wav,Sword Art Online
2365,swordartonline_output_chunk_8098.wav,Sword Art Online
2366,swordartonline_output_chunk_8113.wav,Sword Art Online
2367,swordartonline_output_chunk_8114.wav,Sword Art Online
2368,swordartonline_output_chunk_8115.wav,Sword Art Online
2369,swordartonline_output_chunk_8126.wav,Sword Art Online
2370,swordartonline_output_chunk_8143.wav,Sword Art Online
2371,swordartonline_output_chunk_8155.wav,Sword Art Online
2372,swordartonline_output_chunk_8160.wav,Sword Art Online
2373,swordartonline_output_chunk_8161.wav,Sword Art Online
2374,swordartonline_output_chunk_8171.wav,Sword Art Online
2375,swordartonline_output_chunk_8178.wav,Sword Art Online
2376,swordartonline_output_chunk_8188.wav,Sword Art Online
2377,swordartonline_output_chunk_8194.wav,Sword Art Online
2378,swordartonline_output_chunk_8199.wav,Sword Art Online
2379,swordartonline_output_chunk_8223.wav,Sword Art Online
2380,swordartonline_output_chunk_8230.wav,Sword Art Online
2381,swordartonline_output_chunk_8239.wav,Sword Art Online
2382,swordartonline_output_chunk_8242.wav,Sword Art Online
2383,swordartonline_output_chunk_8248.wav,Sword Art Online
2384,swordartonline_output_chunk_8265.wav,Sword Art Online
2385,swordartonline_output_chunk_8286.wav,Sword Art Online
2386,swordartonline_output_chunk_8295.wav,Sword Art Online
2387,swordartonline_output_chunk_8299.wav,Sword Art Online
2388,swordartonline_output_chunk_8300.wav,Sword Art Online
2389,swordartonline_output_chunk_8301.wav,Sword Art Online
2390,swordartonline_output_chunk_8303.wav,Sword Art Online
2391,swordartonline_output_chunk_8311.wav,Sword Art Online
2392,swordartonline_output_chunk_8314.wav,Sword Art Online
2393,swordartonline_output_chunk_8316.wav,Sword Art Online
2394,swordartonline_output_chunk_8318.wav,Sword Art Online
2395,swordartonline_output_chunk_8334.wav,Sword Art Online
2396,swordartonline_output_chunk_8348.wav,Sword Art Online
2397,swordartonline_output_chunk_8351.wav,Sword Art Online
2398,swordartonline_output_chunk_8355.wav,Sword Art Online
2399,swordartonline_output_chunk_8360.wav,Sword Art Online
2400,swordartonline_output_chunk_8365.wav,Sword Art Online
2401,swordartonline_output_chunk_8367.wav,Sword Art Online
2402,swordartonline_output_chunk_8372.wav,Sword Art Online
2403,swordartonline_output_chunk_8375.wav,Sword Art Online
2404,swordartonline_output_chunk_8386.wav,Sword Art Online
2405,swordartonline_output_chunk_8387.wav,Sword Art Online
2406,swordartonline_output_chunk_8388.wav,Sword Art Online
2407,swordartonline_output_chunk_8394.wav,Sword Art Online
2408,swordartonline_output_chunk_8402.wav,Sword Art Online
2409,swordartonline_output_chunk_8405.wav,Sword Art Online
2410,swordartonline_output_chunk_8420.wav,Sword Art Online
2411,swordartonline_output_chunk_8425.wav,Sword Art Online
2412,swordartonline_output_chunk_8430.wav,Sword Art Online
2413,swordartonline_output_chunk_8434.wav,Sword Art Online
2414,swordartonline_output_chunk_8439.wav,Sword Art Online
2415,swordartonline_output_chunk_8442.wav,Sword Art Online
2416,swordartonline_output_chunk_8448.wav,Sword Art Online
2417,swordartonline_output_chunk_8452.wav,Sword Art Online
2418,swordartonline_output_chunk_8457.wav,Sword Art Online
